FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
0.577070207,0.723476589,0.672743082,0.771739125
0.577857786,0.723753512,0.673894167,0.771883309
0.578645365,0.723753512,0.673894167,0.771883309
0.579432943,0.724018157,0.673894167,0.772046566
0.580220522,0.724279284,0.674609721,0.772046566
0.581008101,0.724279284,0.674609721,0.772046566
0.581795680,0.724531949,0.674718201,0.772605181
0.582583258,0.724785984,0.674718201,0.772605181
0.583370837,0.725039482,0.674718201,0.772607565
0.584158416,0.725039482,0.674718201,0.772607565
0.584945995,0.725291789,0.675347209,0.772688746
0.585733573,0.725516975,0.675963879,0.773177326
0.586521152,0.725516975,0.675963879,0.773177326
0.587308731,0.725717664,0.675963879,0.773310542
0.588096310,0.726007700,0.676215291,0.774919629
0.588883888,0.726007700,0.676215291,0.774919629
0.589671467,0.726230145,0.676397026,0.775423706
0.590459046,0.726448953,0.676397026,0.775423706
0.591246625,0.726631224,0.676397026,0.775762558
0.592034203,0.726631224,0.676397026,0.775762558
0.592821782,0.726846278,0.676397026,0.775762558
0.593609361,0.727059424,0.677074790,0.775762558
0.594396940,0.727059424,0.677074790,0.775762558
0.595184518,0.727266073,0.677074790,0.775762558
0.595972097,0.727527320,0.677074790,0.775762558
0.596759676,0.727527320,0.677074790,0.775762558
0.597547255,0.727792561,0.677787542,0.775876820
0.598334833,0.728040278,0.678065062,0.775876820
0.599122412,0.728269875,0.678065062,0.776145220
0.599909991,0.728269875,0.678065062,0.776145220
0.600697570,0.728502095,0.678065062,0.776157796
0.601485149,0.728779316,0.678065062,0.776304185
0.602272727,0.728779316,0.678065062,0.776304185
0.603060306,0.729033947,0.678065062,0.777495742
0.603847885,0.729250491,0.678065062,0.777495742
0.604635464,0.729250491,0.678065062,0.777495742
0.605423042,0.729512990,0.678065062,0.777869523
0.606210621,0.729744136,0.678065062,0.777873814
0.606998200,0.729995728,0.680421412,0.777873814
0.607785779,0.729995728,0.680421412,0.777873814
0.608573357,0.730275095,0.680421412,0.778889894
0.609360936,0.730516613,0.680421412,0.779298544
0.610148515,0.730516613,0.680421412,0.779298544
0.610936094,0.730729222,0.681423604,0.779386699
0.611723672,0.730939209,0.681423604,0.779521048
0.612511251,0.730939209,0.681423604,0.779521048
0.613298830,0.731203318,0.681423604,0.779521048
0.614086409,0.731441557,0.681423604,0.779588342
0.614873987,0.731620491,0.681423604,0.779588342
0.615661566,0.731620491,0.681423604,0.779588342
0.616449145,0.731850445,0.681423604,0.779588342
0.617236724,0.732075453,0.681423604,0.779983461
0.618024302,0.732075453,0.681423604,0.779983461
0.618811881,0.732274890,0.681423604,0.780238509
0.619599460,0.732502759,0.682113826,0.780238509
0.620387039,0.732502759,0.682113826,0.780238509
0.621174617,0.732743800,0.682113826,0.780322313
0.621962196,0.732979000,0.682113826,0.780445993
0.622749775,0.733197212,0.682113826,0.780730903
0.623537354,0.733197212,0.682113826,0.780730903
0.624324932,0.733419955,0.682113826,0.781619668
0.625112511,0.733602762,0.682907939,0.781619668
0.625900090,0.733602762,0.682907939,0.781619668
0.626687669,0.733850896,0.683544278,0.781756163
0.627475248,0.734087467,0.683933258,0.781998336
0.628262826,0.734087467,0.683933258,0.781998336
0.629050405,0.734365046,0.683933258,0.782718122
0.629837984,0.734602392,0.683933258,0.783645630
0.630625563,0.734602392,0.683933258,0.783645630
0.631413141,0.734803200,0.683933258,0.783690989
0.632200720,0.735045433,0.684380054,0.784053147
0.632988299,0.735222280,0.684380054,0.784313738
0.633775878,0.735222280,0.684380054,0.784313738
0.634563456,0.735428452,0.684699893,0.784313738
0.635351035,0.735665143,0.684811234,0.784313738
0.636138614,0.735665143,0.684811234,0.784313738
0.636926193,0.735907733,0.684811234,0.784349382
0.637713771,0.736147940,0.684895813,0.784549356
0.638501350,0.736147940,0.684895813,0.784549356
0.639288929,0.736357689,0.685785532,0.784734130
0.640076508,0.736547112,0.685785532,0.784883738
0.640864086,0.736758411,0.685785532,0.785030484
0.641651665,0.736758411,0.685785532,0.785030484
0.642439244,0.736999035,0.685785532,0.785234928
0.643226823,0.737223208,0.685785532,0.785259306
0.644014401,0.737223208,0.685785532,0.785259306
0.644801980,0.737459302,0.685785532,0.785259306
0.645589559,0.737714410,0.686774969,0.785259306
0.646377138,0.737714410,0.686774969,0.785259306
0.647164716,0.737912476,0.686774969,0.785259306
0.647952295,0.738151610,0.686774969,0.785349250
0.648739874,0.738385439,0.686774969,0.785461009
0.649527453,0.738385439,0.686774969,0.785461009
0.650315032,0.738599777,0.686774969,0.785461009
0.651102610,0.738844454,0.686774969,0.785778582
0.651890189,0.738844454,0.686774969,0.785778582
0.652677768,0.739106297,0.686774969,0.786266088
0.653465347,0.739345372,0.686774969,0.786266088
0.654252925,0.739345372,0.686774969,0.786266088
0.655040504,0.739524066,0.686774969,0.786266088
0.655828083,0.739710689,0.687086105,0.786266088
0.656615662,0.739924490,0.687086105,0.787982821
0.657403240,0.739924490,0.687086105,0.787982821
0.658190819,0.740173817,0.687086105,0.787982821
0.658978398,0.740415931,0.689430892,0.787982821
0.659765977,0.740415931,0.689430892,0.787982821
0.660553555,0.740597188,0.689430892,0.787985861
0.661341134,0.740845561,0.689909756,0.788841188
0.662128713,0.740845561,0.689909756,0.788841188
0.662916292,0.741070986,0.689909756,0.788841188
0.663703870,0.741261423,0.690068483,0.790419161
0.664491449,0.741480529,0.690068483,0.790419161
0.665279028,0.741480529,0.690068483,0.790419161
0.666066607,0.741700590,0.690068483,0.790419161
0.666854185,0.741900504,0.691056907,0.790419161
0.667641764,0.741900504,0.691056907,0.790419161
0.668429343,0.742145240,0.692682922,0.790419161
0.669216922,0.742355585,0.692682922,0.790419161
0.670004500,0.742355585,0.692682922,0.790419161
0.670792079,0.742600143,0.692682922,0.790419161
0.671579658,0.742829740,0.692682922,0.790500402
0.672367237,0.743087769,0.693495929,0.790500402
0.673154815,0.743087769,0.693495929,0.790500402
0.673942394,0.743317723,0.693495929,0.790636063
0.674729973,0.743512392,0.693495929,0.790636063
0.675517552,0.743512392,0.693495929,0.790636063
0.676305131,0.743742764,0.693495929,0.791354954
0.677092709,0.743964612,0.693495929,0.791354954
0.677880288,0.743964612,0.693495929,0.791354954
0.678667867,0.744189799,0.693911612,0.791354954
0.679455446,0.744423330,0.694468856,0.791666687
0.680243024,0.744631827,0.694492280,0.791907489
0.681030603,0.744631827,0.694492280,0.791907489
0.681818182,0.744845808,0.694831848,0.791907489
0.682605761,0.745064318,0.696413696,0.791907489
0.683393339,0.745064318,0.696413696,0.791907489
0.684180918,0.745287359,0.696563303,0.791907489
0.684968497,0.745468140,0.696563303,0.791907489
0.685756076,0.745468140,0.696563303,0.791907489
0.686543654,0.745709181,0.696563303,0.792186201
0.687331233,0.745910764,0.696699381,0.792186201
0.688118812,0.746140718,0.697292864,0.792186201
0.688906391,0.746140718,0.697292864,0.792186201
0.689693969,0.746340930,0.697597325,0.792207778
0.690481548,0.746553779,0.697597325,0.792219281
0.691269127,0.746553779,0.697597325,0.792219281
0.692056706,0.746773124,0.697597325,0.792219281
0.692844284,0.747029722,0.697597325,0.792219281
0.693631863,0.747029722,0.697597325,0.792219281
0.694419442,0.747268558,0.697597325,0.792219281
0.695207021,0.747498930,0.697597325,0.792219281
0.695994599,0.747726679,0.697934568,0.792553186
0.696782178,0.747726679,0.697934568,0.792553186
0.697569757,0.747922778,0.698375881,0.792733252
0.698357336,0.748110771,0.698375881,0.793893158
0.699144914,0.748110771,0.698375881,0.793893158
0.699932493,0.748328328,0.698375881,0.793893158
0.700720072,0.748547256,0.698375881,0.793987632
0.701507651,0.748547256,0.698375881,0.793987632
0.702295230,0.748725414,0.698483467,0.793987632
0.703082808,0.748939812,0.700336695,0.793987632
0.703870387,0.749148667,0.700336695,0.795434594
0.704657966,0.749148667,0.700336695,0.795434594
0.705445545,0.749337614,0.700336695,0.795434594
0.706233123,0.749600291,0.700336695,0.795454562
0.707020702,0.749600291,0.700336695,0.795454562
0.707808281,0.749825895,0.701178432,0.795454562
0.708595860,0.750002444,0.701178432,0.795454562
0.709383438,0.750002444,0.701178432,0.795454562
0.710171017,0.750192761,0.701178432,0.796099305
0.710958596,0.750404894,0.701178432,0.797077894
0.711746175,0.750620961,0.701986730,0.797239006
0.712533753,0.750620961,0.701986730,0.797239006
0.713321332,0.750829577,0.702054799,0.797239006
0.714108911,0.751034081,0.702054799,0.797457635
0.714896490,0.751034081,0.702054799,0.797457635
0.715684068,0.751220644,0.703016222,0.798101783
0.716471647,0.751387239,0.703016222,0.798101783
0.717259226,0.751387239,0.703016222,0.798101783
0.718046805,0.751654148,0.704248369,0.798231483
0.718834383,0.751894176,0.704248369,0.798231483
0.719621962,0.752068579,0.704248369,0.798701286
0.720409541,0.752068579,0.704248369,0.798701286
0.721197120,0.752283335,0.704248369,0.798701286
0.721984698,0.752473533,0.704248369,0.798701286
0.722772277,0.752473533,0.704248369,0.798701286
0.723559856,0.752612948,0.704248369,0.798701286
0.724347435,0.752840102,0.704761922,0.798758864
0.725135014,0.752840102,0.704761922,0.798758864
0.725922592,0.753035724,0.704878032,0.798758864
0.726710171,0.753230333,0.704878032,0.798955619
0.727497750,0.753406227,0.704878032,0.798955619
0.728285329,0.753406227,0.704878032,0.798955619
0.729072907,0.753564954,0.704878032,0.798955619
0.729860486,0.753742337,0.705882370,0.798977852
0.730648065,0.753742337,0.705882370,0.798977852
0.731435644,0.753966451,0.706109822,0.798977852
0.732223222,0.754197299,0.706125855,0.799003303
0.733010801,0.754197299,0.706125855,0.799003303
0.733798380,0.754359305,0.706125855,0.799645364
0.734585959,0.754512668,0.706566930,0.799833894
0.735373537,0.754627049,0.706566930,0.799833894
0.736161116,0.754627049,0.706566930,0.799833894
0.736948695,0.754801035,0.706566930,0.799833894
0.737736274,0.754949808,0.706566930,0.799839199
0.738523852,0.754949808,0.706566930,0.799839199
0.739311431,0.755114377,0.706699371,0.799839199
0.740099010,0.755322993,0.707317054,0.799839199
0.740886589,0.755322993,0.707317054,0.799839199
0.741674167,0.755541027,0.707317054,0.800000012
0.742461746,0.755733728,0.707401037,0.800000012
0.743249325,0.755923450,0.707401037,0.800000012
0.744036904,0.755923450,0.707401037,0.800000012
0.744824482,0.756154656,0.708614886,0.800000012
0.745612061,0.756336451,0.708614886,0.800511479
0.746399640,0.756336451,0.708614886,0.800511479
0.747187219,0.756518662,0.708614886,0.800511479
0.747974797,0.756725729,0.708614886,0.801446974
0.748762376,0.756725729,0.708614886,0.801446974
0.749549955,0.756906390,0.708614886,0.801446974
0.750337534,0.757081926,0.708614886,0.801446974
0.751125113,0.757081926,0.708614886,0.801446974
0.751912691,0.757295072,0.708614886,0.801495016
0.752700270,0.757469356,0.708614886,0.802056551
0.753487849,0.757685065,0.708614886,0.802056551
0.754275428,0.757685065,0.708614886,0.802056551
0.755063006,0.757894874,0.708614886,0.802056551
0.755850585,0.758099854,0.709122181,0.802056551
0.756638164,0.758099854,0.709122181,0.802056551
0.757425743,0.758280098,0.710750222,0.802056551
0.758213321,0.758453071,0.710750222,0.802056551
0.759000900,0.758453071,0.710750222,0.802056551
0.759788479,0.758618236,0.710843384,0.802056551
0.760576058,0.758809686,0.710843384,0.802852333
0.761363636,0.759027362,0.711554468,0.803191483
0.762151215,0.759027362,0.711554468,0.803191483
0.762938794,0.759194076,0.711554468,0.803191483
0.763726373,0.759364784,0.711904764,0.803191483
0.764513951,0.759364784,0.711904764,0.803191483
0.765301530,0.759581685,0.711904764,0.804106057
0.766089109,0.759766042,0.712385714,0.804106057
0.766876688,0.759766042,0.712385714,0.804106057
0.767664266,0.759932756,0.712510347,0.804106057
0.768451845,0.760115623,0.712510347,0.804106057
0.769239424,0.760270000,0.712510347,0.804964542
0.770027003,0.760270000,0.712510347,0.804964542
0.770814581,0.760425448,0.712510347,0.804964542
0.771602160,0.760624826,0.712510347,0.804964542
0.772389739,0.760624826,0.712510347,0.804964542
0.773177318,0.760822415,0.712510347,0.804964542
0.773964896,0.760975242,0.713804722,0.805004299
0.774752475,0.760975242,0.713804722,0.805004299
0.775540054,0.761119068,0.713804722,0.805004299
0.776327633,0.761317968,0.714163065,0.805004299
0.777115212,0.761475205,0.714163065,0.805486262
0.777902790,0.761475205,0.714163065,0.805486262
0.778690369,0.761637330,0.714163065,0.805867136
0.779477948,0.761821389,0.714163065,0.805867136
0.780265527,0.761821389,0.714163065,0.805867136
0.781053105,0.762014031,0.714163065,0.805867136
0.781840684,0.762191355,0.714163065,0.805867136
0.782628263,0.762191355,0.714163065,0.805867136
0.783415842,0.762343168,0.715686262,0.806479096
0.784203420,0.762503266,0.715686262,0.806479096
0.784990999,0.762687981,0.715873003,0.806479096
0.785778578,0.762687981,0.715873003,0.806479096
0.786566157,0.762840092,0.715873003,0.806479096
0.787353735,0.762980103,0.715873003,0.806479096
0.788141314,0.762980103,0.715873003,0.806479096
0.788928893,0.763147831,0.715879858,0.806479096
0.789716472,0.763332307,0.716516018,0.807047009
0.790504050,0.763332307,0.716516018,0.807047009
0.791291629,0.763490260,0.716516018,0.807047009
0.792079208,0.763668776,0.716516018,0.807047009
0.792866787,0.763832927,0.716867447,0.807047009
0.793654365,0.763832927,0.716867447,0.807047009
0.794441944,0.764007092,0.716867447,0.807047009
0.795229523,0.764208734,0.716867447,0.807047009
0.796017102,0.764208734,0.716867447,0.807047009
0.796804680,0.764382839,0.716867447,0.807047009
0.797592259,0.764535546,0.716867447,0.807047009
0.798379838,0.764535546,0.716867447,0.807047009
0.799167417,0.764730811,0.716867447,0.807047009
0.799954995,0.764892936,0.716867447,0.807331622
0.800742574,0.765052021,0.716867447,0.807592750
0.801530153,0.765052021,0.716867447,0.807592750
0.802317732,0.765185058,0.716867447,0.808124483
0.803105311,0.765358448,0.716867447,0.808383226
0.803892889,0.765358448,0.716867447,0.808383226
0.804680468,0.765534937,0.716867447,0.808383226
0.805468047,0.765717506,0.718981087,0.808529139
0.806255626,0.765717506,0.718981087,0.808529139
0.807043204,0.765875876,0.718981087,0.808529139
0.807830783,0.766031981,0.718981087,0.808652222
0.808618362,0.766202867,0.718981087,0.808681667
0.809405941,0.766202867,0.718981087,0.808681667
0.810193519,0.766364753,0.719035745,0.808933020
0.810981098,0.766527534,0.719035745,0.808933020
0.811768677,0.766527534,0.719035745,0.808933020
0.812556256,0.766654789,0.719035745,0.808933020
0.813343834,0.766833603,0.719035745,0.809238672
0.814131413,0.766833603,0.719035745,0.809238672
0.814918992,0.766982853,0.719035745,0.809238672
0.815706571,0.767146587,0.719313323,0.809238672
0.816494149,0.767295778,0.719313323,0.809238672
0.817281728,0.767295778,0.719313323,0.809238672
0.818069307,0.767477036,0.719313323,0.809238672
0.818856886,0.767648697,0.719313323,0.809238672
0.819644464,0.767648697,0.719313323,0.809238672
0.820432043,0.767798066,0.720262527,0.809238672
0.821219622,0.767964721,0.720262527,0.809238672
0.822007201,0.767964721,0.720262527,0.809238672
0.822794779,0.768112779,0.721030056,0.809485555
0.823582358,0.768269897,0.721529484,0.809485555
0.824369937,0.768408537,0.721529484,0.809485555
0.825157516,0.768408537,0.721529484,0.809485555
0.825945095,0.768595278,0.721529484,0.810032904
0.826732673,0.768750787,0.721529484,0.810181201
0.827520252,0.768750787,0.721529484,0.810181201
0.828307831,0.768911004,0.721529484,0.810181201
0.829095410,0.769106686,0.721529484,0.810786903
0.829882988,0.769106686,0.721529484,0.810786903
0.830670567,0.769262910,0.721529484,0.810855269
0.831458146,0.769465208,0.721529484,0.810902894
0.832245725,0.769652665,0.721888423,0.810902894
0.833033303,0.769652665,0.721888423,0.810902894
0.833820882,0.769843519,0.722222209,0.811043978
0.834608461,0.769974828,0.722222209,0.811093271
0.835396040,0.769974828,0.722222209,0.811093271
0.836183618,0.770182729,0.722222209,0.811677635
0.836971197,0.770306528,0.723192036,0.811754704
0.837758776,0.770306528,0.723192036,0.811754704
0.838546355,0.770460486,0.723192036,0.812136352
0.839333933,0.770600319,0.723192036,0.812136352
0.840121512,0.770769417,0.723605156,0.812136352
0.840909091,0.770769417,0.723605156,0.812136352
0.841696670,0.770909786,0.723905742,0.812136352
0.842484248,0.771054566,0.723905742,0.812136352
0.843271827,0.771054566,0.723905742,0.812136352
0.844059406,0.771213233,0.723905742,0.813196242
0.844846985,0.771374524,0.723905742,0.813322365
0.845634563,0.771374524,0.723905742,0.813322365
0.846422142,0.771542847,0.723911285,0.813322365
0.847209721,0.771688938,0.724673212,0.813322365
0.847997300,0.771822393,0.725171208,0.813322365
0.848784878,0.771822393,0.725171208,0.813322365
0.849572457,0.771952927,0.725171208,0.813322365
0.850360036,0.772119164,0.725171208,0.813322365
0.851147615,0.772119164,0.725171208,0.813322365
0.851935194,0.772275925,0.725171208,0.813685060
0.852722772,0.772436559,0.725184560,0.813798845
0.853510351,0.772436559,0.725184560,0.813798845
0.854297930,0.772597849,0.725184560,0.813798845
0.855085509,0.772740364,0.725184560,0.814053118
0.855873087,0.772897661,0.727038622,0.814323604
0.856660666,0.772897661,0.727038622,0.814323604
0.857448245,0.773046851,0.727038622,0.814323604
0.858235824,0.773178101,0.727038622,0.814323604
0.859023402,0.773178101,0.727038622,0.814323604
0.859810981,0.773317099,0.727038622,0.814630091
0.860598560,0.773460984,0.727038622,0.814630091
0.861386139,0.773460984,0.727038622,0.814630091
0.862173717,0.773625076,0.727038622,0.814630091
